"Date","Time","Open","High","Low","Close","Vol","OI"
07/31/2009,22:00,223.81,226.35,221.21,221.52,5723100,0
08/03/2009,22:00,224.37,226.95,223.82,226.10,5182346,0
08/04/2009,22:00,224.68,227.00,224.21,226.87,4780196,0
08/05/2009,22:00,228.00,228.46,223.94,225.57,4684454,0
08/06/2009,22:00,227.15,227.44,224.26,225.18,4222790,0
08/07/2009,22:00,227.84,229.71,227.49,228.55,5086784,0
08/10/2009,22:00,227.57,229.21,226.90,228.30,3483958,0
08/11/2009,22:00,226.84,228.62,226.19,226.97,3429226,0
08/12/2009,22:00,227.71,230.88,227.46,229.29,4683536,0
08/13/2009,22:00,231.07,232.36,229.46,231.14,3991280,0
08/14/2009,22:00,231.39,231.59,228.45,230.00,3353118,0
08/17/2009,22:00,225.39,225.99,221.56,222.45,5240608,0
08/18/2009,22:00,222.55,223.85,221.16,222.64,4726586,0
08/19/2009,22:00,219.99,222.50,219.28,221.99,4520182,0
08/20/2009,22:00,226.00,231.09,225.62,230.21,8004908,0
08/21/2009,22:00,232.77,233.04,231.32,232.62,7128734,0
08/24/2009,22:00,233.68,235.04,232.21,234.37,4918650,0
08/25/2009,22:00,234.57,237.18,234.36,235.68,4686060,0
08/26/2009,22:00,236.38,236.50,233.35,234.00,3976898,0
